"user_id";"sex_type";"occupation";"education";"marriage";"person_type"
63865;1;2;4;1;2
63866;1;2;3;3;2
63867;1;2;3;4;1
63868;1;2;4;3;2
63869;2;2;4;1;2
63870;2;2;4;1;4
63871;1;2;2;1;4
63872;0;0;0;0;0
63873;1;2;4;3;2
63874;2;2;3;1;4
63875;1;2;3;3;1
63876;1;4;4;3;2
63877;1;2;4;1;4
63878;1;2;3;1;2
63879;1;2;3;2;4
63880;2;4;2;1;2
63881;0;4;3;3;1
63882;1;3;2;4;4
63883;1;2;3;1;2
63884;1;2;3;3;1
63885;2;2;4;3;1
63886;1;2;3;3;4
63887;1;2;4;1;4
63888;2;2;4;1;4
63889;2;2;3;3;3
63890;1;2;3;1;2
63891;2;2;3;3;1
63892;1;2;4;2;2
63893;1;0;0;0;0
63894;1;2;3;2;1
63895;1;3;3;1;3
63896;1;2;3;3;1
63897;1;2;3;1;3
63898;1;2;4;3;4
63899;1;2;3;2;2
63900;1;4;3;3;2
63901;2;2;3;2;1
63902;1;2;4;1;4
63903;2;2;2;1;3
63904;2;3;3;3;1
63905;1;4;3;1;2
63906;1;2;3;1;2
63907;1;0;0;0;0
63908;1;4;2;3;1
63909;2;2;1;1;3
63910;1;2;4;4;4
63911;2;2;3;1;4
63912;1;2;4;1;4
63913;1;2;4;1;2
63914;2;4;4;3;1
63915;2;2;3;1;3
63916;1;2;3;3;4
63917;2;2;3;3;2
63918;1;4;3;1;2
63919;1;2;3;1;2
63920;1;2;3;2;2
63921;2;2;3;1;1
63922;1;2;2;1;3
63923;1;2;4;3;4
63924;1;2;3;3;4
63925;1;2;2;3;1
63926;1;4;4;3;2
63927;1;2;4;1;2
63928;1;3;2;3;4
63929;1;2;3;1;3
63930;2;3;3;1;2
63931;1;2;3;3;4
63932;1;2;3;3;1
63933;1;0;0;0;0
63934;2;3;4;2;1
63935;1;3;4;3;2
63936;2;2;3;1;2
63937;2;2;3;3;1
63938;1;2;3;3;4
63939;1;2;4;1;4
63940;1;2;4;3;2
63941;1;2;4;1;4
63942;1;3;4;3;1
63943;1;2;2;3;4
63944;1;2;3;1;4
63945;2;2;3;3;2
63946;1;2;4;1;3
63947;1;3;3;3;1
63948;1;2;2;2;1
63949;1;2;2;2;3
63950;0;4;4;1;4
63951;1;2;3;3;4
63952;1;3;4;3;3
63953;1;3;2;2;2
63954;1;2;3;1;3
63955;1;2;3;1;4
63956;1;2;4;3;2
63957;1;2;3;3;4
63958;1;2;3;1;4
63959;1;2;3;1;3
63960;1;2;4;2;1
63961;1;2;3;1;4
63962;1;2;4;1;2
63963;1;2;2;3;2
63964;1;2;3;1;1
63965;2;2;4;3;1
63966;1;2;3;3;1
63967;1;0;0;0;0
63968;1;2;3;1;4
63969;1;2;3;1;2
63970;1;2;4;3;1
63971;1;4;4;3;2
63972;1;2;4;1;1
63973;1;2;4;1;2
63974;1;2;4;3;2
63975;1;3;3;3;1
63976;1;3;4;3;2
63977;1;2;4;3;4
63978;1;2;3;1;2
63979;1;2;2;2;2
63980;2;4;2;3;1
63981;1;3;4;2;4
63982;1;4;2;1;4
63983;1;3;2;2;2
63984;1;2;4;3;3
63985;1;4;3;1;1
63986;2;3;3;1;2
63987;2;4;4;1;2
63988;2;2;3;1;3
63989;1;3;4;3;4
63990;2;4;4;1;4
63991;1;2;3;1;2
63992;2;2;3;3;2
63993;1;4;4;3;2
63994;2;2;3;1;3
63995;1;2;3;3;1
63996;1;2;3;1;1
63997;2;2;3;1;4
63998;2;2;2;1;1
63999;1;2;4;3;2
64000;1;2;4;3;2
64001;2;3;2;3;1
64002;1;2;3;1;2
64003;1;2;3;3;3
64004;2;2;3;3;1
64005;1;2;3;1;4
64006;1;2;2;3;1
64007;1;2;4;1;4
64008;1;2;3;1;2
64009;2;3;3;3;1
64010;1;2;3;1;2
64011;1;2;3;1;3
64012;1;2;4;1;4
64013;2;2;4;1;3
64014;1;3;4;3;2
64015;1;2;3;1;4
64016;1;2;3;2;3
64017;2;2;3;2;2
64018;1;2;4;1;2
64019;1;4;4;3;2
64020;1;4;4;1;2
64021;2;4;4;3;2
64022;1;2;3;3;4
64023;1;2;4;3;2
64024;1;2;2;3;2
64025;1;4;3;1;4
64026;1;3;3;3;2
64027;2;4;4;1;2
64028;1;2;2;3;4
64029;1;3;4;2;2
64030;1;3;3;3;3
64031;1;3;2;3;4
64032;1;4;4;3;1
64033;1;2;4;3;4
64034;1;2;3;1;1
64035;2;2;2;3;4
64036;1;2;4;2;4
64037;1;2;4;1;4
64038;1;2;4;2;3
64039;1;2;3;1;3
64040;1;2;2;1;1
64041;2;2;3;3;1
64042;1;2;2;3;1
64043;1;2;4;1;4
64044;1;2;4;2;2
64045;1;2;4;1;2
64046;2;2;3;3;4
64047;1;2;2;3;3
64048;1;4;2;3;1
64049;1;2;3;1;4
64050;2;4;3;3;4
64051;1;2;3;3;2
64052;1;2;4;1;1
64053;1;4;4;3;1
64054;2;2;2;3;1
64055;1;2;3;1;1
64056;2;2;3;3;3
64057;1;2;3;1;3
64058;1;2;3;1;2
64059;1;2;3;3;3
64060;2;2;3;3;2
64061;2;4;2;3;3
64062;1;4;2;3;2
64063;1;2;3;1;4
64064;1;2;2;1;1
64065;1;4;4;1;2
64066;1;2;3;3;1
64067;1;2;4;1;1
64068;0;2;4;1;3
64069;1;2;2;3;1
64070;1;4;4;3;4
64071;1;2;2;2;2
64072;1;2;3;1;4
64073;1;2;2;1;1
64074;1;2;2;3;1
64075;0;2;3;3;4
64076;1;2;4;2;2
64077;1;2;3;3;2
64078;1;2;3;4;1
64079;1;2;4;1;2
64080;1;2;3;1;3
64081;1;2;3;1;2
64082;1;2;2;1;4
64083;1;4;2;3;2
64084;1;2;3;1;4
64085;1;2;4;1;2
64086;1;2;4;3;3
64087;1;2;4;3;4
64088;1;2;4;1;2
64089;0;4;3;3;2
64090;1;2;4;3;1
64091;1;2;4;1;4
64092;1;2;3;1;3
64093;1;2;3;2;1
64094;2;2;4;3;4
64095;2;2;3;1;4
64096;1;2;4;1;2
64097;1;4;4;2;4
64098;1;2;4;3;4
64099;1;2;3;1;2
64100;1;4;4;1;2
64101;2;2;3;3;2
64102;1;2;4;3;2
64103;1;3;3;3;3
64104;1;2;4;1;4
64105;2;4;3;2;1
64106;1;4;4;1;1
64107;2;2;2;1;3
64108;2;4;4;1;3
64109;2;2;3;1;1
64110;1;2;3;4;3
64111;1;2;4;3;2
64112;1;4;4;3;1
64113;2;2;4;1;3
64114;1;3;2;1;2
64115;1;2;3;3;1
64116;1;2;4;3;1
64117;2;2;4;2;2
64118;1;2;3;3;1
64119;2;2;3;2;1
64120;1;2;3;3;4
64121;1;4;3;3;2
64122;1;2;4;3;3
64123;2;2;3;1;2
64124;2;2;3;1;2
64125;1;2;4;3;2
64126;1;2;4;1;4
64127;1;3;2;1;2
64128;1;2;2;1;3
64129;1;2;3;1;1
64130;1;2;4;3;4
64131;1;4;4;2;1
64132;1;2;2;2;4
64133;1;2;3;3;2
64134;1;2;2;4;3
64135;1;2;3;1;3
64136;1;2;2;3;4
64137;1;4;4;1;3
64138;2;3;4;4;1
64139;1;2;2;4;1
64140;1;2;3;3;3
64141;1;4;4;1;1
64142;1;4;4;1;4
64143;1;2;2;1;4
64144;1;2;3;3;3
64145;1;3;4;1;1
64146;2;2;3;1;3
64147;1;2;2;1;4
64148;2;2;3;1;2
64149;1;2;4;1;3
64150;2;2;3;1;1
64151;1;2;3;1;4
64152;2;2;2;3;2
64153;1;2;4;1;3
64154;1;2;4;3;4
64155;1;2;3;3;2
64156;1;2;3;1;4
64157;1;2;4;3;4
64158;1;3;4;3;2
64159;1;2;3;3;2
64160;1;2;4;3;4
64161;1;4;3;3;2
64162;2;2;3;3;1
64163;1;2;4;1;4
64164;2;2;4;3;3
64165;1;2;4;1;3
64166;1;2;4;1;2
64167;2;2;4;3;2
64168;1;2;3;3;4
64169;1;2;4;1;1
64170;1;2;4;3;2
64171;2;2;4;3;2
64172;1;2;3;3;4
64173;2;2;3;3;1
64174;0;0;0;0;0
64175;2;2;3;3;4
64176;1;2;3;1;4
64177;2;4;4;3;2
64178;1;2;4;2;1
64179;0;4;4;2;1
64180;1;2;2;2;1
64181;1;2;3;1;2
64182;1;4;3;1;1
64183;1;3;4;2;2
64184;1;2;3;1;4
64185;1;2;3;3;2
64186;1;2;4;1;4
64187;2;2;3;1;2
64188;1;2;3;1;3
64189;1;2;4;2;1
64190;2;2;4;1;4
64191;1;2;2;1;1
64192;1;2;3;3;4
64193;1;2;2;1;3
64194;1;3;4;3;4
64195;1;2;4;1;2
64196;1;2;3;2;2
64197;1;2;4;1;4
64198;2;4;4;1;1
64199;1;3;4;3;4
64200;1;4;4;1;4
64201;1;2;3;1;2
64202;1;3;4;1;4
64203;1;2;4;3;2
64204;1;4;4;1;2
64205;1;2;3;1;3
64206;1;2;4;3;3
64207;1;2;3;3;4
64208;1;2;3;2;1
64209;1;4;4;3;4
64210;1;2;4;2;4
64211;1;3;2;3;2
64212;2;2;3;2;1
64213;1;2;4;3;1
64214;1;2;2;3;4
64215;1;2;4;3;4
64216;2;2;4;3;4
64217;1;2;3;3;1
64218;1;2;2;1;1
64219;1;2;3;3;2
64220;1;4;4;3;1
64221;1;2;4;2;3
64222;1;2;2;3;1
64223;1;2;3;1;4
64224;1;2;4;3;4
64225;1;4;3;1;4
64226;1;4;4;1;4
64227;1;3;3;1;4
64228;1;2;2;2;3
64229;1;2;4;3;3
64230;1;2;4;3;1
64231;1;2;4;3;2
64232;1;2;4;1;1
64233;2;2;3;4;1
64234;1;2;2;1;4
64235;1;3;3;3;2
64236;1;3;3;2;2
64237;1;4;4;1;2
64238;1;3;4;2;4
64239;1;2;3;3;2
64240;1;2;4;1;4
64241;1;4;2;2;2
64242;0;2;4;3;2
64243;1;3;4;1;4
64244;1;2;4;2;2
64245;2;4;2;3;1
64246;1;2;3;2;1
64247;1;2;2;1;4
64248;2;3;4;3;2
64249;1;2;4;3;2
64250;1;2;4;3;1
64251;2;3;4;3;4
64252;1;2;3;3;4
64253;1;2;4;3;3
64254;1;4;3;3;2
64255;1;2;3;1;2
64256;1;4;2;1;1
64257;1;2;2;3;3
64258;1;2;4;1;3
64259;1;2;3;2;4
64260;1;2;2;1;1
64261;1;2;2;2;1
64262;1;2;2;1;1
64263;1;2;4;2;2
64264;1;2;4;1;4
64265;1;2;3;1;4
64266;1;4;3;4;3
64267;1;2;4;3;4
64268;2;2;2;3;1
64269;1;2;4;1;2
64270;2;2;4;3;4
64271;1;2;4;1;4
64272;0;2;3;3;3
64273;1;2;3;3;3
64274;2;2;4;1;4
64275;1;2;3;3;3
64276;1;3;4;3;1
64277;2;2;3;1;2
64278;1;2;4;3;1
64279;1;2;4;3;1
64280;1;2;3;3;2
64281;1;2;3;3;3
64282;1;4;4;1;2
64283;1;2;4;2;2
64284;1;3;4;1;1
64285;1;2;3;1;2
64286;1;3;2;1;1
64287;2;2;4;1;2
64288;1;2;2;3;1
64289;1;3;4;1;2
64290;1;2;3;2;1
64291;1;2;2;3;1
64292;1;2;4;3;2
64293;1;2;4;3;4
64294;1;2;4;4;4
64295;1;4;2;1;2
64296;1;2;4;1;4
64297;1;3;3;3;2
64298;1;2;3;1;4
64299;1;2;3;3;2
64300;2;4;4;3;4
64301;1;2;2;1;1
64302;1;2;2;1;1
64303;1;3;4;3;4
64304;2;2;3;1;3
64305;1;2;3;2;1
64306;1;2;4;3;1
64307;1;2;2;3;2
64308;1;2;4;2;4
64309;1;2;3;1;2
64310;1;3;2;3;2
64311;2;3;3;3;1
64312;1;2;3;1;2
64313;2;4;2;4;3
64314;2;2;2;1;3
64315;1;2;3;1;2
64316;1;2;2;2;1
64317;1;2;4;3;1
64318;1;2;3;1;4
64319;0;4;4;1;2
64320;1;2;3;3;2
64321;1;1;2;1;4
64322;1;2;4;1;4
64323;1;2;4;1;2
64324;2;2;4;3;2
64325;2;4;3;1;3
64326;1;3;3;3;2
64327;0;4;2;3;1
64328;1;2;2;1;3
64329;1;2;4;1;1
64330;2;4;2;1;1
64331;1;2;4;3;4
64332;1;2;3;1;4
64333;1;2;4;1;4
64334;1;4;4;3;3
64335;2;2;3;4;2
64336;1;2;2;3;1
64337;1;2;4;1;4
64338;1;4;4;1;1
64339;1;2;2;1;4
64340;1;2;4;1;2
64341;1;3;3;1;4
64342;2;4;4;1;3
64343;1;4;3;3;1
64344;1;2;4;1;1
64345;2;2;4;1;2
64346;1;4;4;3;3
64347;1;2;2;3;4
64348;1;2;3;1;2
64349;1;2;4;1;4
64350;1;3;4;3;4
64351;1;3;3;1;2
64352;1;2;2;3;2
64353;1;2;2;1;3
64354;1;2;4;3;1
64355;2;2;4;2;2
64356;2;2;3;1;2
64357;1;2;2;1;1
64358;2;2;4;1;4
64359;1;4;4;1;4
64360;1;3;4;3;1
64361;1;2;4;1;3
64362;1;2;4;1;4
64363;1;4;2;1;3
64364;2;4;4;3;4
64365;1;2;3;1;3
64366;1;2;3;1;2
64367;2;2;3;3;1
64368;1;4;4;2;1
64369;1;2;4;1;4
64370;1;3;4;4;2
64371;1;2;4;2;1
64372;1;4;3;3;2
64373;1;2;4;1;4
64374;1;2;3;1;1
64375;1;3;4;3;2
64376;1;3;3;3;4
64377;1;3;4;1;4
64378;1;2;3;3;1
64379;1;2;3;1;4
64380;1;2;4;3;2
64381;1;2;2;1;3
64382;1;2;3;1;1
64383;1;2;3;1;1
64384;2;3;3;3;3
64385;1;2;3;3;1
64386;1;2;4;3;3
64387;2;2;3;1;1
64388;1;2;3;1;2
64389;1;2;4;1;4
64390;1;2;3;1;4
64391;1;2;4;1;2
64392;0;2;4;1;1
64393;1;2;4;2;4
64394;1;4;2;3;1
64395;1;2;2;1;1
64396;2;2;3;4;4
64397;1;2;4;1;1
64398;1;4;3;3;3
64399;1;2;3;2;1
64400;1;2;3;2;3
64401;1;2;3;1;4
64402;1;2;3;3;1
64403;1;3;2;3;4
64404;1;3;3;3;2
64405;2;4;4;3;1
64406;0;4;4;3;2
64407;0;4;4;1;4
64408;1;3;3;2;3
64409;1;2;3;1;2
64410;1;2;2;3;1
64411;1;2;4;1;4
64412;2;2;3;1;4
64413;2;4;4;1;3
64414;2;3;4;3;2
64415;1;4;4;1;1
64416;1;2;2;1;4
64417;1;4;2;1;1
64418;1;4;4;3;4
64419;1;2;4;1;2
64420;2;2;4;3;2
64421;1;2;4;1;2
64422;2;2;2;1;3
64423;2;2;4;1;2
64424;1;3;4;1;2
64425;1;4;4;1;2
64426;1;4;4;3;2
64427;1;2;4;3;2
64428;1;4;2;1;4
64429;1;2;2;1;3
64430;1;2;2;1;1
64431;1;2;4;3;4
64432;1;2;2;3;1
64433;1;2;3;3;2
64434;1;2;4;3;3
64435;1;2;4;3;4
64436;0;2;3;1;4
64437;1;2;4;1;4
64438;1;2;3;3;4
64439;2;2;2;1;2
64440;1;2;4;1;4
64441;1;2;3;1;2
64442;1;2;4;2;4
64443;1;2;3;1;2
64444;1;4;3;1;4
64445;1;2;3;3;4
64446;1;2;3;1;3
64447;1;2;4;1;2
64448;1;2;2;3;4
64449;1;2;3;1;1
64450;1;2;3;3;4
64451;1;2;3;1;1
64452;1;2;3;3;2
64453;1;2;3;1;2
64454;1;2;3;1;4
64455;2;2;3;1;1
64456;1;2;3;1;4
64457;1;2;3;1;1
64458;1;2;3;1;2
64459;1;3;3;3;1
64460;2;2;3;1;1
64461;2;2;3;1;1
64462;2;3;3;4;1
64463;0;2;3;1;4
64464;1;2;3;3;3
64465;2;4;4;1;1
64466;1;2;3;3;3
64467;1;2;4;1;4
64468;1;4;4;2;1
64469;1;4;3;1;2
64470;1;2;3;1;3
64471;1;2;3;1;4
64472;2;2;4;3;2
64473;1;2;3;1;3
64474;2;2;3;3;2
64475;2;4;4;3;2
64476;1;2;4;2;2
64477;1;2;2;1;1
64478;1;2;4;1;4
64479;1;3;3;3;1
64480;0;2;3;1;1
64481;1;2;4;3;2
64482;2;2;3;3;4
64483;1;2;4;2;1
64484;1;3;4;3;4
64485;1;2;4;4;1
64486;2;2;2;1;3
64487;2;2;3;1;1
64488;1;2;3;3;1
64489;2;4;4;2;2
64490;1;2;4;3;1
64491;1;2;2;3;2
64492;1;2;3;1;4
64493;1;2;3;3;4
64494;1;2;3;3;4
64495;1;2;4;3;4
64496;0;3;3;3;2
64497;0;0;0;0;0
64498;1;4;4;3;2
64499;1;2;4;1;3
64500;2;2;3;3;4
64501;1;2;3;3;1
64502;1;2;3;3;1
64503;2;2;4;1;3
64504;2;2;3;3;1
64505;1;2;4;3;4
64506;1;3;4;1;3
64507;1;3;2;4;3
64508;1;2;4;1;2
64509;1;4;2;3;4
64510;1;0;0;0;0
64511;1;2;4;2;4
64512;1;2;3;3;2
64513;1;2;3;1;2
64514;2;0;0;0;0
64515;1;3;3;3;2
64516;1;2;2;3;3
64517;1;2;4;3;2
64518;1;2;4;3;2
64519;2;2;4;3;4
64520;2;2;4;1;2
64521;2;3;2;3;1
64522;1;3;3;3;2
64523;1;2;2;1;1
64524;1;4;3;3;4
64525;1;2;4;3;1
64526;2;2;3;3;1
64527;1;2;2;3;1
64528;1;2;4;1;4
64529;2;2;4;1;2
64530;1;2;2;1;4
64531;1;2;4;1;4
64532;2;2;4;1;4
64533;2;4;2;3;2
64534;1;2;3;3;4
64535;1;2;2;2;1
64536;2;2;3;1;4
64537;1;2;2;1;3
64538;1;2;3;1;4
64539;1;2;4;1;4
64540;1;2;4;2;2
64541;1;2;3;1;4
64542;1;4;4;1;4
64543;1;4;4;2;4
64544;1;2;3;1;4
64545;1;2;4;1;3
64546;1;2;2;2;3
64547;1;2;4;1;2
64548;2;2;2;3;1
64549;1;2;4;3;3
64550;1;2;2;1;1
64551;2;2;2;1;2
64552;1;2;4;1;2
64553;1;3;4;2;4
64554;1;4;4;3;1
64555;2;2;4;1;4
64556;1;2;3;3;2
64557;2;2;3;2;3
64558;2;2;3;1;4
64559;1;2;3;1;4
64560;1;2;3;3;4
64561;1;2;2;2;3
64562;1;2;3;2;4
64563;1;3;3;2;1
64564;1;2;3;1;3
64565;1;2;4;1;2
64566;0;0;0;0;0
64567;1;2;3;1;4
64568;2;2;3;1;4
64569;0;0;0;0;0
64570;1;2;4;3;2
64571;1;3;4;1;4
64572;1;2;4;3;2
64573;2;2;3;1;1
64574;1;2;2;3;4
64575;1;2;2;1;2
64576;1;3;4;3;2
64577;1;2;3;1;1
64578;1;3;2;3;2
64579;1;2;3;1;2
64580;1;2;4;1;4
64581;2;2;3;1;2
64582;1;2;3;3;2
64583;1;4;4;1;4
64584;2;2;3;1;4
64585;2;2;2;1;4
64586;2;2;4;3;2
64587;2;2;3;3;1
64588;1;2;3;3;4
64589;1;2;3;1;3
64590;1;4;4;1;1
64591;1;4;4;2;4
64592;1;2;3;3;4
64593;1;4;2;1;3
64594;2;2;2;1;3
64595;2;2;3;3;3
64596;1;2;4;1;4
64597;1;2;2;1;3
64598;2;2;2;3;1
64599;1;2;3;1;4
64600;1;2;2;1;1
64601;1;2;3;2;4
64602;1;2;3;1;3
64603;2;2;4;1;4
64604;1;3;4;3;2
64605;1;2;2;1;1
64606;1;2;2;1;1
64607;2;2;2;1;1
64608;1;2;3;1;2
64609;1;4;4;1;1
64610;1;2;3;2;4
64611;1;2;4;3;1
64612;2;2;1;2;1
64613;1;2;3;1;4
64614;1;2;3;3;2
64615;1;3;2;1;3
64616;1;2;2;1;3
64617;1;2;4;3;4
64618;1;2;3;2;3
64619;1;3;4;1;2
64620;2;2;2;3;1
64621;1;2;3;3;1
64622;1;2;1;3;1
64623;1;4;4;3;2
64624;1;3;3;2;2
64625;1;2;3;2;1
64626;2;2;2;1;3
64627;1;2;2;1;3
64628;1;4;4;3;1
64629;1;4;3;1;4
64630;1;2;2;1;4
64631;2;2;3;1;2
64632;1;2;3;3;4
64633;1;4;3;3;2
64634;1;4;4;1;4
64635;1;2;4;1;2
64636;2;2;4;1;4
64637;1;2;3;3;2
64638;1;2;2;1;1
64639;0;2;2;2;1
64640;1;2;2;1;3
64641;1;3;3;3;2
64642;2;2;2;2;3
64643;2;2;3;3;2
64644;2;2;4;3;1
64645;1;2;3;1;1
64646;1;2;4;1;2
64647;1;4;3;1;2
64648;2;2;3;3;1
64649;1;2;2;1;4
64650;1;2;3;1;1
64651;1;2;2;3;1
64652;1;2;4;2;1
64653;1;2;3;3;1
64654;1;2;3;4;4
64655;2;2;3;2;2
64656;1;2;3;1;4
64657;2;2;3;1;1
64658;1;2;2;3;2
64659;1;2;3;3;1
64660;1;2;4;1;4
64661;1;3;4;1;4
64662;2;2;2;1;1
64663;1;2;2;3;1
64664;1;2;3;1;3
64665;1;4;2;3;2
64666;2;2;3;2;4
64667;2;3;4;3;1
64668;1;2;3;1;2
64669;1;2;3;1;3
64670;2;2;4;3;2
64671;1;2;2;3;3
64672;1;2;4;1;4
64673;2;2;3;1;2
64674;1;4;3;3;1
64675;1;3;2;1;4
64676;2;2;3;3;1
64677;1;2;3;1;4
64678;0;2;3;3;2
64679;1;2;4;1;1
64680;1;4;4;2;4
64681;1;3;4;1;3
64682;1;4;4;1;2
64683;1;3;4;3;2
64684;1;2;4;1;4
64685;1;2;4;2;4
64686;1;2;2;1;1
64687;1;4;2;1;2
64688;1;2;3;1;4
64689;2;3;3;1;4
64690;1;2;4;2;1
64691;0;0;0;0;0
64692;1;4;3;3;2
64693;1;2;3;1;4
64694;1;2;4;1;3
64695;1;3;4;3;4
64696;1;2;4;1;3
64697;1;2;2;3;1
64698;1;2;3;3;3
64699;1;2;4;3;3
64700;1;2;2;3;1
64701;1;3;4;1;2
64702;1;2;4;2;1
64703;1;2;4;2;1
64704;2;4;3;3;4
64705;1;2;4;1;3
64706;1;2;4;3;1
64707;1;2;4;2;1
64708;1;2;3;3;1
64709;1;3;4;1;2
64710;1;2;3;3;4
64711;2;2;3;3;1
64712;2;2;3;4;1
64713;1;2;2;1;1
64714;1;2;3;2;1
64715;1;2;2;3;3
64716;1;2;4;1;4
64717;1;3;4;4;1
64718;1;4;3;3;2
64719;1;2;3;3;1
64720;2;3;3;2;1
64721;1;2;4;1;4
64722;1;4;2;3;2
64723;1;2;4;1;4
64724;1;2;2;3;1
64725;2;2;3;1;1
64726;1;2;2;1;2
64727;1;2;2;1;3
64728;1;2;4;1;2
64729;1;2;4;1;2
64730;1;2;4;1;2
64731;2;2;2;1;3
64732;2;2;3;2;3
64733;1;2;2;3;1
64734;2;2;4;3;1
64735;1;2;3;3;2
64736;1;2;3;1;1
64737;2;2;3;3;1
64738;1;2;3;1;3
64739;2;2;2;4;1
64740;2;3;4;1;1
64741;2;2;3;3;4
64742;2;2;3;3;1
64743;1;2;3;1;1
64744;1;4;3;2;1
64745;2;2;3;2;2
64746;1;4;4;3;2
64747;1;2;4;1;3
64748;1;2;2;1;3
64749;1;3;2;2;3
64750;1;2;4;3;1
64751;2;2;3;3;1
64752;1;2;2;2;3
64753;1;2;2;1;2
64754;1;2;4;3;4
64755;1;2;4;1;4
64756;2;2;3;3;1
64757;1;3;3;3;4
64758;2;4;4;2;2
64759;0;2;4;1;1
64760;1;2;4;1;3
64761;1;3;2;3;2
64762;2;2;3;1;4
64763;1;2;4;1;3
64764;1;2;3;2;1
64765;1;2;3;2;3
64766;1;2;2;3;4
64767;1;2;4;1;1
64768;1;2;3;3;1
64769;2;2;4;3;2
64770;1;2;3;2;2
64771;1;2;4;1;4
64772;1;2;2;1;3
64773;1;2;4;1;3
64774;1;2;3;1;4
64775;1;3;2;3;2
64776;2;4;2;1;3
64777;1;2;2;3;1
64778;1;2;3;1;3
64779;1;3;3;1;2
64780;1;2;4;1;2
64781;1;4;4;1;2
64782;1;2;4;1;4
64783;1;2;2;1;1
64784;1;2;3;1;1
64785;1;3;4;3;1
64786;1;2;3;1;4
64787;1;2;2;2;1
64788;1;2;4;1;2
64789;1;2;3;1;4
64790;1;2;4;1;4
64791;1;3;3;3;2
64792;1;2;4;1;3
64793;1;4;3;1;3
64794;2;2;3;1;1
64795;1;2;3;3;4
64796;1;2;3;1;4
64797;1;4;4;1;4
64798;1;4;4;3;1
64799;1;2;4;1;2
64800;1;2;4;1;2
64801;1;3;4;1;3
64802;1;3;3;3;2
64803;1;2;3;2;4
64804;1;2;3;3;1
64805;0;3;4;3;1
64806;1;4;4;1;2
64807;1;3;4;3;1
64808;1;0;0;0;0
64809;2;2;4;1;1
64810;1;2;4;1;4
64811;1;4;4;1;2
64812;1;2;4;1;2
64813;1;2;3;1;1
64814;1;2;4;1;3
64815;1;2;3;1;1
64816;1;2;3;3;1
64817;1;2;4;3;4
64818;2;2;3;1;2
64819;1;2;4;3;2
64820;1;2;3;1;2
64821;1;3;4;3;1
64822;1;2;2;1;1
64823;1;2;4;3;4
64824;1;2;2;1;2
64825;1;2;3;1;4
64826;1;4;4;3;4
64827;2;4;3;3;2
64828;1;2;3;1;2
64829;2;3;3;2;1
64830;1;2;4;1;4
64831;1;3;4;1;4
64832;1;2;2;2;3
64833;1;2;3;1;4
64834;1;2;3;3;1
64835;1;2;3;3;4
64836;1;4;4;3;1
64837;1;2;4;1;4
64838;2;4;4;3;2
64839;1;2;3;3;1
64840;1;1;3;1;4
64841;1;2;3;2;4
64842;1;2;3;3;3
64843;1;2;3;2;1
64844;1;2;3;1;4
64845;1;3;4;3;2
64846;1;2;2;3;1
64847;1;2;3;1;2
64848;2;2;4;1;4
64849;2;2;3;4;2
64850;0;2;3;3;1
64851;2;3;4;1;3
64852;1;2;2;1;4
64853;2;2;4;2;4
64854;1;2;3;3;2
64855;1;2;4;1;4
64856;1;2;4;2;4
64857;1;2;3;1;4
64858;1;3;4;3;1
64859;0;2;3;1;2
64860;1;2;3;1;2
64861;1;2;4;1;2
64862;1;2;4;1;2
64863;1;2;4;1;4
64864;2;4;4;3;1
64865;1;2;4;3;4
64866;1;2;4;1;3
64867;1;2;3;3;1
64868;1;2;3;1;4
64869;1;2;4;3;3
64870;1;2;4;1;3
64871;1;3;3;3;4
64872;1;2;2;3;2
64873;1;4;2;3;1
64874;1;2;2;2;1
64875;0;2;3;3;4
64876;2;2;4;3;2
64877;1;4;4;3;2
64878;2;2;4;3;4
64879;2;4;3;1;4
64880;1;2;4;1;4
64881;2;4;3;1;3
64882;1;2;2;1;4
64883;1;2;4;3;2
64884;2;3;3;1;3
64885;1;2;4;1;4
64886;2;2;4;3;1
64887;1;4;4;3;1
64888;2;2;4;2;1
64889;1;3;4;1;1
64890;2;2;4;3;2
64891;2;2;3;4;2
64892;2;2;4;3;1
64893;2;3;4;2;4
64894;1;2;3;3;1
64895;1;2;3;1;1
64896;1;2;3;2;2
64897;0;2;4;1;4
64898;1;2;3;3;1
64899;2;2;2;3;1
64900;1;2;4;3;2
64901;1;2;3;2;1
64902;1;2;3;2;1
64903;1;2;3;1;1
64904;2;4;3;1;1
64905;1;3;4;3;2
64906;1;2;4;3;4
64907;1;2;4;3;3
64908;1;2;4;3;4
64909;2;4;2;4;1
64910;1;4;4;1;4
64911;0;4;4;3;1
64912;0;2;4;1;2
64913;1;2;3;1;2
64914;0;2;2;1;1
64915;2;2;3;2;4
64916;1;2;3;1;4
64917;1;2;4;3;2
64918;2;3;2;1;3
64919;1;2;3;2;1
64920;1;2;3;1;1
64921;2;4;4;1;2
64922;1;4;4;3;2
64923;1;2;3;2;2
64924;1;2;4;1;1
64925;1;2;4;3;4
64926;1;4;4;2;2
64927;1;2;4;1;2
64928;1;2;4;3;4
64929;2;2;3;1;1
64930;2;2;2;2;1
64931;1;2;4;1;2
64932;1;2;3;1;1
64933;1;2;2;1;3
64934;1;2;4;1;1
64935;1;4;2;2;1
64936;1;4;4;3;2
64937;2;2;2;4;2
64938;1;2;4;1;4
